frame_order	sum	raw	gpstimestamp
20455	863	863	1535532654
20456	863	863	1535532998
20457	863	863	1535533058
20458	863	863	1535533118
20459	863	863	1535533178
20460	863	863	1535533238
20461	863	863	1535533298
20462	863	863	1535533358
20463	863	863	1535533418
20464	863	863	1535533478
20465	863	863	1535533538
20466	863	863	1535533598
20467	863	863	1535533658
20468	863	863	1535533718
20469	863	863	1535533778
20470	864	864	1535533838
20471	864	864	1535533898
20472	864	864	1535533958
20473	864	864	1535533990
20474	864	864	1535533995
20475	864	864	1535534000
20476	864	864	1535534025
20477	864	864	1535534042
20478	862	862	1535534102
20479	861	861	1535534162
20480	861	861	1535534218
20481	861	861	1535534226
20482	861	861	1535534233
20483	861	861	1535534238
20484	861	861	1535534246
20485	861	861	1535534251
20486	860	860	1535534274
20487	862	862	1535534309
20488	862	862	1535534314
20489	863	863	1535534374
20490	863	863	1535534434
20491	863	863	1535534494
20492	863	863	1535534554
20493	863	863	1535534614
20494	863	863	1535534674
20495	862	862	1535534734
20496	862	862	1535534742
20497	862	862	1535534802
20498	862	862	1535534862
20499	862	862	1535534922
20500	862	862	1535534982
20501	862	862	1535535042
20502	862	862	1535535102
20503	862	862	1535535162
20504	862	862	1535535222
20505	862	862	1535535282
20506	862	862	1535535342
20507	862	862	1535535402
20508	862	862	1535535462
20509	863	863	1535535522
20510	863	863	1535535582
20511	863	863	1535535642
20512	863	863	1535535702
20513	863	863	1535535762
20514	863	863	1535535822
20515	863	863	1535535882
20516	863	863	1535535942
20517	863	863	1535536002
20518	863	863	1535536062
20519	863	863	1535536122
20520	863	863	1535536242
20521	863	863	1535536302
20522	863	863	1535536307
20523	863	863	1535536367
20524	863	863	1535536390
20525	863	863	1535536396
20526	863	863	1535536401
20527	863	863	1535536407
20528	863	863	1535536414
20529	863	863	1535536472
20530	863	863	1535536477
20531	863	863	1535536482
20532	863	863	1535536487
20533	862	862	1535536524
20534	862	862	1535536529
20535	862	862	1535536535
20536	862	862	1535536595
20537	862	862	1535536603
20538	862	862	1535536608
20539	862	862	1535536626
20540	862	862	1535536632
20541	862	862	1535536641
20542	862	862	1535536650
20543	862	862	1535536655
20544	862	862	1535536660
20545	862	862	1535536665
20546	862	862	1535536693
20547	862	862	1535536699
20548	862	862	1535536704
20549	862	862	1535536709
20550	862	862	1535536721
20551	862	862	1535536745
20552	862	862	1535536750
20553	862	862	1535536755
20554	862	862	1535536766
20555	862	862	1535536772
20556	862	862	1535536790
20557	862	862	1535536795
20558	862	862	1535536800
20559	862	862	1535536860
20560	860	860	1535536920
20561	860	860	1535536980
20562	860	860	1535537040
20563	860	860	1535537061
20564	860	860	1535537121
20565	860	860	1535537181
20566	860	860	1535537241
20567	860	860	1535537301
20568	860	860	1535537321
20569	860	860	1535537326
20570	860	860	1535537386
20571	860	860	1535537446
20572	860	860	1535537506
20573	860	860	1535537566
20574	860	860	1535537626
20575	860	860	1535537686
20576	860	860	1535537746
20577	860	860	1535537806
20578	860	860	1535537866
20579	860	860	1535537926
20580	860	860	1535537986
20581	860	860	1535538046
20582	860	860	1535538106
20583	860	860	1535538166
20584	860	860	1535538226
20585	860	860	1535538286
20586	860	860	1535538346
20587	860	860	1535538406
20588	860	860	1535538466
20589	860	860	1535538526
20590	860	860	1535538586
20591	860	860	1535538646
20592	860	860	1535538706
20593	860	860	1535538766
20594	860	860	1535538826
20595	860	860	1535538886
20596	860	860	1535538946
20597	860	860	1535539006
20598	860	860	1535539066
20599	860	860	1535539126
20600	860	860	1535539186
20601	860	860	1535539246
20602	860	860	1535539306
20603	860	860	1535539366
20604	860	860	1535539426
20605	860	860	1535539486
20606	863	863	1535539546
20607	863	863	1535539606
20608	863	863	1535539666
20609	863	863	1535539726
20610	863	863	1535539786
20611	863	863	1535539846
20612	863	863	1535539906
20613	863	863	1535539966
20614	863	863	1535540026
20615	863	863	1535540086
20616	863	863	1535540146
20617	863	863	1535540206
20618	863	863	1535540266
20619	863	863	1535540326
20620	863	863	1535540386
20621	863	863	1535540440
20622	863	863	1535540445
20623	863	863	1535540505
20624	863	863	1535540538
20625	862	862	1535540543
20626	858	858	1535540826
20627	859	859	1535540886
20628	858	858	1535540946
20629	858	858	1535541006
20630	858	858	1535541066
20631	858	858	1535541071
20632	858	858	1535541076
20633	859	859	1535541136
20634	859	859	1535541196
20635	859	859	1535541256
20636	859	859	1535541277
20637	859	859	1535541282
20638	860	860	1535541290
20639	860	860	1535541300
20640	860	860	1535541306
20641	860	860	1535541311
20642	860	860	1535541316
20643	860	860	1535541321
20644	860	860	1535541381
20645	860	860	1535541441
20646	858	858	1535541501
20647	858	858	1535541561
20648	858	858	1535541621
20649	858	858	1535541679
20650	858	858	1535541739
20651	858	858	1535541799
20652	858	858	1535541859
20653	858	858	1535541919
20654	858	858	1535541979
20655	858	858	1535542039
20656	858	858	1535542099
20657	858	858	1535542159
20658	858	858	1535542219
20659	858	858	1535542279
20660	858	858	1535542339
20661	858	858	1535542399
20662	858	858	1535542459
20663	858	858	1535542519
20664	858	858	1535542579
20665	858	858	1535542639
20666	858	858	1535542699
20667	858	858	1535542759
20668	858	858	1535542819
20669	858	858	1535542879
20670	858	858	1535542939
20671	858	858	1535542999
20672	858	858	1535543059
20673	861	861	1535543119
20674	861	861	1535543179
20675	861	861	1535543239
20676	861	861	1535543299
20677	861	861	1535543359
20678	861	861	1535543419
20679	861	861	1535543479
20680	861	861	1535543539
20681	861	861	1535543659
20682	861	861	1535543719
20683	861	861	1535543779
20684	861	861	1535543839
20685	861	861	1535543899
20686	859.5	767	1535544026
20687	858	858	1535544086
20688	858	858	1535544146
20689	858	858	1535544206
20690	858	858	1535544266
20691	849.5	766	1535544356
20692	849.5	766	1535544685
20693	849.5	765	1535545015
20694	849.5	766	1535545344
20695	849.5	804	1535545354
20696	851.25	841	1535545374
20697	851.25	856	1535545429
20698	851.25	857	1535545489
20699	851.25	856	1535545549
20700	851.25	760	1535545673
20701	853	853	1535545733
20702	856	856	1535545793
20703	855	855	1535545853
20704	858	858	1535545913
20705	854.5	760	1535546003
20706	851	851	1535546063
20707	853	853	1535546101
20708	853	853	1535546106
20709	853	853	1535546126
20710	855	855	1535546178
20711	853	820	1535547287
20712	853	380	1535547302
20713	853	540	1535547314
20714	853	840	1535547374
20715	853	840	1535547386
20716	853	853	1535547416
20717	853	853	1535547476
20718	854	854	1535547536
20719	853	853	1535547596
20720	853	853	1535547656
20721	852	852	1535547716
20722	852	852	1535547776
20723	852	852	1535547836
20724	852	852	1535547896
20725	850	850	1535547956
20726	850	850	1535548016
20727	849	849	1535548076
20728	851	851	1535548136
20729	851	851	1535548154
20730	851	851	1535548214
20731	850	850	1535548259
20732	850	850	1535548289
20733	851	851	1535548299
20734	851	851	1535548359
20735	848	848	1535548381
20736	849	849	1535548441
20737	849	849	1535548501
20738	849	849	1535548548
20739	849	849	1535548608
20740	849	849	1535548668
20741	849	849	1535548728
20742	849	849	1535548788
20743	849	849	1535548848
20744	849	849	1535548908
20745	849	849	1535548968
20746	849	849	1535549028
20747	849	849	1535549051
20748	847	847	1535549077
20749	847	847	1535549088
20750	848	848	1535549148
20751	850	850	1535549208
20752	850	850	1535549248
20753	848	848	1535549308
20754	848	848	1535549317
20755	848	848	1535549376
20756	848	848	1535549381
20757	848	848	1535549397
20758	848	848	1535549407
20759	848	848	1535549467
20760	848	848	1535549587
20761	848	848	1535549647
20762	848	848	1535549707
20763	847	847	1535549767
20764	847	847	1535549827
20765	847	847	1535549887
20766	847	847	1535549947
20767	847	847	1535550007
20768	847	847	1535550067
20769	848	848	1535550127
20770	848	848	1535550187
20771	848	848	1535550247
20772	848	848	1535550307
20773	848	848	1535550367
20774	848	848	1535550427
20775	848	848	1535550487
20776	849	849	1535550547
20777	849	849	1535550607
20778	849	849	1535550667
20779	849	849	1535550727
20780	849	849	1535550787
20781	849	849	1535550847
20782	849	849	1535550907
20783	849	849	1535550967
20784	849	849	1535551027
20785	849	849	1535551087
20786	849	849	1535551147
20787	849	849	1535551207
20788	849	849	1535551267
20789	849	849	1535551327
20790	849	849	1535551387
20791	849	849	1535551447
20792	849	849	1535551507
20793	847	847	1535551567
20794	848	848	1535551627
20795	848	848	1535551687
20796	848	848	1535551747
20797	848	848	1535551807
20798	848	848	1535551867
20799	848	848	1535551927
20800	848	848	1535551987
20801	846	753	1535552066
20802	844	844	1535552126
20803	849	849	1535552186
20804	850	850	1535552246
20805	850	850	1535552306
20806	847	754	1535552396
20807	844	844	1535552456
20808	848	848	1535552516
20809	848	848	1535552576
20810	848	848	1535552636
20811	845.5	754	1535552725
20812	843	843	1535552785
20813	843	843	1535552845
20814	843	843	1535552905
20815	847	847	1535552965
20816	845	752	1535553055
20817	843	843	1535553115
20818	843	843	1535553136
20819	846	846	1535553174
20820	847	847	1535553234
20821	847	847	1535553284
20822	844	752	1535553384
20823	841	841	1535553444
20824	844	844	1535553504
20825	845	845	1535553564
20826	845	845	1535553624
20827	842.5	750	1535553714
20828	840	840	1535553774
20829	840	840	1535553834
20830	843	843	1535553894
20831	843	843	1535553954
20832	837	837	1535554103
20833	837	837	1535554163
20834	839	839	1535554223
20835	839	839	1535554283
20836	836.5	745	1535554372
20837	834	834	1535554432
20838	838	838	1535554492
20839	838	838	1535554552
20840	837	837	1535554612
20841	834.5	743	1535554702
20842	832	832	1535554762
20843	835	835	1535554822
20844	835	835	1535554882
20845	835	835	1535554942
20846	832.5	742	1535555031
20847	830	830	1535555091
20848	833	833	1535555151
20849	834	834	1535555211
20850	833	833	1535555271
20851	830.5	740	1535555361
20852	828	828	1535555421
20853	832	832	1535555481
20854	832	832	1535555541
20855	832	832	1535555601
20856	829.5	738	1535555690
20857	827	827	1535555750
20858	831	831	1535555810
20859	829	829	1535555870
20860	829	829	1535555930
20861	826	736	1535556020
20862	823	823	1535556080
20863	825	825	1535556140
20864	826	826	1535556200
20865	824	824	1535556260
20866	822.5	733	1535556349
20867	821	821	1535556409
20868	820	820	1535556469
20869	819	826	1535556529
20870	819	822	1535556589
20871	819	732	1535556679
20872	818	818	1535556739
20873	819	819	1535556799
20874	819.5	827	1535556859
20875	820	820	1535556919
20876	818	726	1535557008
20877	816	816	1535557068
20878	818	818	1535557128
20879	818	818	1535557188
20880	823	823	1535557248
20881	818.5	732	1535557337
20882	814	814	1535557397
20883	816	816	1535557412
20884	816	816	1535557472
20885	815	815	1535557481
20886	817	817	1535557507
20887	817	817	1535557567
20888	815	726	1535557667
20889	813	813	1535557727
20890	813	813	1535557787
20891	813	813	1535557847
20892	817	817	1535557907
20893	815.5	727	1535557996
20894	814	814	1535558056
20895	814	814	1535558116
20896	814	814	1535558176
20897	814	814	1535558236
20898	814	728	1535558326
20899	814	814	1535558386
20900	814	814	1535558446
20901	814	814	1535558506
20902	819	819	1535558566
20903	817	727	1535558655
20904	815	815	1535558715
20905	815	815	1535558775
20906	815	815	1535558835
20907	815	815	1535558895
20908	816	729	1535558985
20909	817	817	1535559045
20910	817	817	1535559105
20911	817	817	1535559225
20912	817	817	1535559374
20913	817	817	1535559434
20914	817	817	1535559494
20915	817	817	1535559554
20916	817	730	1535559644
20917	817	817	1535559704
20918	817	817	1535559764
20919	817	817	1535559824
20920	822	822	1535559884
20921	820	730	1535559973
20922	818	818	1535560033
20923	818	818	1535560093
20924	818	818	1535560153
20925	818	818	1535560213
20926	817.5	731	1535560303
20927	817	817	1535560363
20928	817	817	1535560423
20929	817	817	1535560483
20930	817	817	1535560543
20931	817	731	1535560632
20932	817	817	1535560692
20933	817	817	1535560752
20934	817	817	1535560812
20935	821	821	1535560872
20936	819.5	730	1535560961
20937	818	818	1535561021
20938	818	818	1535561081
20939	821	821	1535561141
20940	822	822	1535561201
20941	819.5	730	1535561291
20942	817	817	1535561351
20943	822	822	1535561411
20944	822	822	1535561471
20945	822	822	1535561531
20946	819.5	729	1535561620
20947	817	817	1535561680
20948	817	817	1535561740
20949	817	817	1535561800
20950	817	817	1535561860
20951	817.5	729	1535561950
20952	818	818	1535562010
20953	818	818	1535562070
20954	823	823	1535562130
20955	823	823	1535562190
20956	821	730	1535562279
20957	819	819	1535562339
20958	822	822	1535562384
20959	822	822	1535562545
20960	822	822	1535562576
20961	822	822	1535562594
20962	822	822	1535562613
20963	815	815	1535562673
20964	815	815	1535562698
20965	815	815	1535562758
20966	815	815	1535562778
20967	815	815	1535562800
20968	815	815	1535562807
20969	815	815	1535562815
20970	815	815	1535562820
20971	815	815	1535562863
20972	815	815	1535562876
20973	814	814	1535563019
20974	814	814	1535563033
20975	814	814	1535563041
20976	815	815	1535563979
20977	816	816	1535564017
20978	816	816	1535564024
20979	816	816	1535564072
20980	817	817	1535564131
20981	817	817	1535564183
20982	812	812	1535564243
20983	815	815	1535564303
20984	813	813	1535564363
20985	813	813	1535564423
20986	809	809	1535564483
20987	809	809	1535564543
20988	813	813	1535564603
20989	813	813	1535564663
20990	813	813	1535564723
20991	809	809	1535564783
20992	809	809	1535564843
20993	810	810	1535564903
20994	810	810	1535564963
20995	809	809	1535565023
20996	809	809	1535565083
20997	809	809	1535565143
20998	809	809	1535565203
20999	806	806	1535565263
21000	803	803	1535565323
21001	805	805	1535565383
21002	805	805	1535565443
21003	802	802	1535565503
21004	802	802	1535565563
21005	805	805	1535565623
21006	801	801	1535565683
21007	801.5	808	1535565743
21008	802	802	1535565769
21009	801.5	810	1535565817
21010	801.5	806	1535565841
21011	801.5	806	1535565901
21012	801	801	1535565961
21013	801	801	1535566021
21014	801	801	1535566081
21015	801	801	1535566141
21016	801	801	1535566261
21017	801	801	1535566321
21018	801	801	1535566381
21019	801	801	1535566420
21020	801	801	1535566474
21021	799	799	1535566480
21022	799	799	1535566496
21023	806	806	1535566505
21024	806	806	1535566511
21025	801	801	1535566557
21026	801	801	1535566571
21027	801	801	1535566631
21028	801	801	1535566691
21029	801	801	1535566751
21030	801	801	1535566811
21031	801	801	1535566871
21032	801	801	1535566931
21033	801	801	1535566991
21034	802	802	1535567051
21035	802	802	1535567111
21036	802	802	1535567171
21037	802	802	1535567231
21038	802	802	1535567291
21039	802	802	1535567351
21040	802	802	1535567411
21041	804	804	1535567458
21042	804	804	1535567518
21043	804	804	1535567532
21044	804	804	1535567538
21045	803	803	1535567581
21046	803	803	1535567586
21047	803	803	1535567596
21048	803	803	1535567656
21049	800	800	1535567716
21050	800	800	1535567776
21051	799	799	1535567836
21052	799	799	1535567896
21053	799	799	1535567956
21054	801	801	1535568016
21055	801	801	1535568076
21056	801	801	1535568136
21057	801	801	1535568196
21058	802	802	1535568256
21059	802	802	1535568316
21060	802	802	1535568376
21061	804	804	1535568436
21062	804	804	1535568496
21063	804	804	1535568556
21064	804	804	1535568616
21065	804	804	1535568676
21066	804	804	1535568736
21067	804	804	1535568796
21068	804	804	1535568856
21069	804	804	1535568916
21070	804	804	1535568976
21071	804	804	1535569036
21072	804	804	1535569096
21073	804	804	1535569109
21074	804	804	1535569114
21075	804	804	1535569138
21076	800	800	1535569170
21077	801	801	1535569230
21078	801	801	1535569235
21079	801	801	1535569295
21080	801	801	1535569355
21081	801	801	1535569415
21082	800	800	1535569475
21083	798	798	1535569535
21084	798	798	1535569595
21085	794	794	1535569655
21086	799	799	1535569715
21087	798	798	1535569775
21088	797	797	1535569835
21089	797	797	1535569895
21090	795	795	1535569953
21091	800	800	1535569983
21092	800	800	1535569989
21093	799	799	1535569999
21094	797	797	1535570059
21095	793	793	1535570119
21096	793	793	1535570179
21097	793	793	1535570239
21098	793	793	1535570299
21099	792	792	1535570359
21100	792	792	1535570419
21101	791	791	1535570479
21102	791	791	1535570539
21103	792	792	1535570599
21104	792	792	1535570659
21105	787	787	1535570719
21106	789	789	1535570779
21107	788	788	1535570839
21108	791	791	1535570899
21109	790	790	1535570959
21110	790	790	1535571019
21111	788	788	1535571079
21112	788	788	1535571139
21113	788	788	1535571199
21114	788	788	1535571259
21115	786	786	1535571319
21116	785	785	1535571379
21117	785	785	1535571439
21118	785	785	1535571499
21119	785	785	1535571559
21120	784	784	1535571619
21121	784	784	1535571679
21122	784	784	1535571739
21123	784	784	1535571799
21124	782	782	1535571859
21125	782	782	1535571919
21126	780	780	1535571979
21127	780	780	1535572039
21128	780	780	1535572099
21129	780	780	1535572159
21130	780	780	1535572219
21131	779	779	1535572279
21132	779	779	1535572339
21133	780	780	1535572399
21134	778	778	1535572459
21135	779	779	1535572519
21136	779	779	1535572579
21137	779	779	1535572639
21138	778	778	1535572699
21139	777	777	1535572759
21140	778	778	1535572819
21141	778	778	1535572879
21142	774.5	688	1535572987
21143	771	771	1535573047
21144	775	775	1535573107
21145	775	775	1535573167
21146	774	774	1535573227
21147	772.5	688	1535573317
21148	771	771	1535573437
21149	772	772	1535573497
21150	776	776	1535573557
21151	772.5	689	1535573646
21152	772.5	731	1535573660
21153	769	769	1535573720
21154	769	769	1535573780
21155	769	769	1535573840
21156	769	769	1535573900
21157	767.5	685	1535573976
21158	766	766	1535574036
21159	766	766	1535574096
21160	766	766	1535574156
21161	766	766	1535574216
21162	766	685	1535574305
21163	766	766	1535574365
21164	770	770	1535574425
21165	770	770	1535574485
21166	770	770	1535574545
21167	768	689	1535574636
21168	768	709	1535574641
21169	766	766	1535574700
21170	771	771	1535574755
21171	771	771	1535574761
21172	773	773	1535574778
21173	769	769	1535574838
21174	767	683	1535574964
21175	765	765	1535575024
21176	765	765	1535575084
21177	765	765	1535575144
21178	765	765	1535575204
21179	765.5	684	1535575294
21180	766	766	1535575354
21181	766	766	1535575414
21182	766	766	1535575474
21183	770	770	1535575534
21184	768	685	1535575623
21185	766	766	1535575683
21186	771	771	1535575743
21187	771	771	1535575803
21188	771	771	1535575863
21189	769	685	1535575953
21190	767	767	1535576013
21191	767	767	1535576073
21192	767	767	1535576133
21193	767	767	1535576193
21194	767.5	686	1535576282
21195	768	768	1535576342
21196	772	772	1535576402
21197	772	772	1535576462
21198	773	773	1535576522
21199	769	687	1535576611
21200	765	765	1535576671
21201	766	774	1535576731
21202	767	767	1535576791
21203	767	767	1535576851
21204	763	679	1535576941
21205	759	759	1535576986
21206	759	759	1535576991
21207	769	769	1535577406
21208	769	769	1535577428
21209	769	769	1535577488
21210	772	772	1535577511
21211	767	767	1535577558
21212	766	766	1535577615
21213	766	766	1535577626
21214	767	767	1535577632
21215	767	767	1535577637
21216	769	769	1535577650
21217	769	769	1535577655
21218	769	769	1535580355
21219	769	769	1535580370
21220	769	769	1535580383
21221	769	769	1535580388
21222	765.5	683	1535580571
21223	762	762	1535580631
21224	767	767	1535580691
21225	767	767	1535580751
21226	767	767	1535580811
21227	765	682	1535580901
21228	763	763	1535580961
21229	763	763	1535581008
21230	763	763	1535581021
21231	767	767	1535581070
21232	767	767	1535581075
21233	767	767	1535581135
21234	764	680	1535581230
21235	761	761	1535581290
21236	765	765	1535581350
21237	765	765	1535581410
21238	765	765	1535581424
21239	768	768	1535581484
21240	767	685	1535581560
21241	766	766	1535581620
21242	763	763	1535581680
21243	764	764	1535581740
21244	765	765	1535581800
21245	764	678	1535581889
21246	763	763	1535581949
21247	763	763	1535582009
21248	760	760	1535582069
21249	763	763	1535582129
21250	757.5	679	1535582219
21251	757.5	698	1535582224
21252	757.5	731	1535582236
21253	752	752	1535582257
21254	755	755	1535582263
21255	764	764	1535584962
21256	679	679	1535585849
21257	680	680	1535586178
21258	680	680	1535586508
21259	680	680	1535586837
21260	679	679	1535587167
21261	679	679	1535587496
21262	678	678	1535587826
21263	678	678	1535588155
21264	679	679	1535588485
21265	679	679	1535588814
21266	679	679	1535589143
21267	679	764	1535589332
21268	679	764	1535589392
21269	679	679	1535589473
21270	677	761	1535589533
21271	677	761	1535589538
21272	677	765	1535589598
21273	677	765	1535589608
21274	677	760	1535589668
21275	675	675	1535589802
21276	676	760	1535589862
21277	676	760	1535589922
21278	676	761	1535589982
21279	676	761	1535590042
21280	677	677	1535590132
21281	755	755	1535590192
21282	755	755	1535590252
21283	755	755	1535590312
21284	757	757	1535590346
21285	757	757	1535590354
21286	757	757	1535590359
21287	755	755	1535590742
21288	755	755	1535590786
21289	755	755	1535590804
21290	755	755	1535590809
21291	755	755	1535590828
21292	756	756	1535590836
21293	756	756	1535590841
21294	756	756	1535590846
21295	756	756	1535590859
21296	756	756	1535590864
21297	756	756	1535590872
21298	757	757	1535590881
21299	757	757	1535590900
21300	756	756	1535590957
21301	756	756	1535590962
21302	756	756	1535591021
21303	757	757	1535591081
21304	757	757	1535591141
21305	757	757	1535591201
21306	757	757	1535591261
21307	757	757	1535591321
21308	757	757	1535591381
21309	757	757	1535591441
21310	757	757	1535591501
21311	757	757	1535591561
21312	757	757	1535591621
21313	757	757	1535591681
21314	757	757	1535591741
21315	757	757	1535591801
21316	757	757	1535591861
21317	757	757	1535591921
21318	757	757	1535591981
21319	757	757	1535592041
21320	759	759	1535592101
21321	758	758	1535592161
21322	758	758	1535592221
21323	758	758	1535592281
21324	758	758	1535592401
21325	758	758	1535592461
21326	758	758	1535592521
21327	758	758	1535592581
21328	758	758	1535592641
21329	758	758	1535592701
21330	758	758	1535592761
21331	758	758	1535592821
21332	759	759	1535592881
21333	759	759	1535592941
21334	759	759	1535593001
21335	759	759	1535593061
21336	759	759	1535593121
21337	759	759	1535593181
21338	759	759	1535593241
21339	759	759	1535593301
21340	759	759	1535593361
21341	759	759	1535593421
21342	759	759	1535593481
21343	761	761	1535593541
21344	761	761	1535593601
21345	761	761	1535593661
21346	761	761	1535593721
21347	761	761	1535593781
21348	761	761	1535593841
21349	761	761	1535593901
21350	761	761	1535593961
21351	761	761	1535594021
21352	761	761	1535594081
21353	761	761	1535594141
21354	761	761	1535594201
21355	761	761	1535594261
21356	761	761	1535594321
21357	761	761	1535594381
21358	761	761	1535594441
21359	761	761	1535594501
21360	761	761	1535594561
21361	761	761	1535594621
21362	761	761	1535594681
21363	761	761	1535594741
21364	761	761	1535594751
21365	761	761	1535594770
21366	761	761	1535594775
21367	762	762	1535594780
21368	757	757	1535595388
21369	757	757	1535595448
21370	757	757	1535595467
21371	757	757	1535595527
21372	756	756	1535595587
21373	758	758	1535595647
21374	755	755	1535595702
21375	760	760	1535595737
21376	754	754	1535595797
21377	751.5	674	1535595885
21378	749	749	1535595945
21379	753	753	1535596005
21380	753	753	1535596065
21381	751	751	1535596125
21382	749.5	667	1535596215
21383	748	748	1535596275
21384	751	751	1535596335
21385	751	751	1535596395
21386	753	753	1535596455
21387	749	667	1535596544
21388	745	745	1535596604
21389	750	750	1535596664
21390	748	748	1535596724
21391	748	748	1535596784
21392	745.5	662	1535596873
21393	743	743	1535596933
21394	746	746	1535596993
21395	746	746	1535597053
21396	746	746	1535597113
21397	743.5	660	1535597203
21398	741	741	1535597263
21399	742	742	1535597323
21400	741	741	1535597383
21401	741	741	1535597443
21402	737.5	656	1535597532
21403	734	734	1535597592
21404	735	735	1535597652
21405	735	735	1535597712
21406	733	733	1535597772
21407	730.5	655	1535597862
21408	728	728	1535597922
21409	728	736	1535597982
21410	728	736	1535598042
21411	728	736	1535598102
21412	728	652	1535598191
21413	728	728	1535598251
21414	733	733	1535598311
21415	734	727	1535598371
21416	735	735	1535598431
21417	729	647	1535598522
21418	723	723	1535598581
21419	728	728	1535598641
21420	728	728	1535598701
21421	727	727	1535598761
21422	724	645	1535598850
21423	721	721	1535598910
21424	721	721	1535598970
21425	722	722	1535599030
21426	722	722	1535599090
21427	719	640	1535599180
21428	716	716	1535599240
21429	716	716	1535599300
21430	716	716	1535599360
21431	716	716	1535599420
21432	716	640	1535599509
21433	716	716	1535599569
21434	716	722	1535599629
21435	716	717	1535599689
21436	716	719	1535599749
21437	716	636	1535599838
21438	716	716	1535599898
21439	715	715	1535599958
21440	715	715	1535600018
21441	718	718	1535600078
21442	717	636	1535600168
21443	716	716	1535600228
21444	716	716	1535600288
21445	715	715	1535600348
21446	715	715	1535600408
21447	710	710	1535600557
21448	712	712	1535600617
21449	713	713	1535600677
21450	712	712	1535600737
21451	710	633	1535600827
21452	708	708	1535600887
21453	708	708	1535600947
21454	708	708	1535601007
21455	710	710	1535601067
21456	704	633	1535601156
21457	698	698	1535601191
21458	698	698	1535601204
21459	707	707	1535601219
21460	707	707	1535601237
21461	707	707	1535601242
21462	709	709	1535601262
21463	710	710	1535601269
21464	710	710	1535601278
21465	710	710	1535601283
21466	710	710	1535601307
21467	709	709	1535601367
21468	707	630	1535601486
21469	705	705	1535601546
21470	705	705	1535601583
21471	708	708	1535601588
21472	708	708	1535601593
21473	708	708	1535601599
21474	708	708	1535601613
21475	708	708	1535601628
21476	710	710	1535604328
21477	710.5	633	1535605116
21478	711	711	1535605285
21479	711	711	1535605290
21480	712	712	1535605350
21481	709.5	632	1535605446
21482	707	707	1535605506
21483	711	711	1535605544
21484	711	711	1535605557
21485	711	711	1535605577
21486	711	711	1535605595
21487	711	711	1535605605
21488	710	710	1535608305
21489	631	631	1535609076
21490	631	631	1535609405
21491	631	631	1535609735
21492	631	631	1535610064
21493	632	632	1535610394
21494	632	632	1535610723
21495	631	631	1535611053
21496	632	632	1535611382
21497	632	711	1535611526
21498	632	711	1535611531
21499	632	711	1535611591
21500	632	711	1535611604
21501	632	710	1535614304
21502	632	632	1535614445
21503	630	630	1535614774
21504	631	631	1535615103
21505	631	631	1535615433
21506	631	631	1535615762
21507	630	630	1535616092
21508	630	630	1535616421
21509	630	630	1535616751
21510	630	630	1535617080
21511	631	631	1535617410
21512	630	710	1535617561
21513	630	710	1535617621
21514	629	629	1535617739
21515	627.5	705	1535617799
21516	627.5	705	1535617817
21517	627.5	705	1535617822
21518	627.5	709	1535617882
21519	627.5	708	1535617935
21520	626	626	1535618068
21521	625	704	1535618128
21522	625	704	1535618188
21523	625	704	1535618248
21524	625	704	1535618308
21525	624	624	1535618398
21526	623	699	1535618458
21527	623	699	1535618518
21528	623	702	1535618578
21529	623	699	1535618638
21530	622	622	1535618727
21531	620	694	1535618787
21532	620	694	1535618847
21533	620	694	1535618907
21534	620	698	1535618967
21535	618	618	1535619058
21536	615.5	692	1535619117
21537	615.5	692	1535619177
21538	615.5	692	1535619237
21539	615.5	692	1535619297
21540	613	613	1535619386
21541	614	695	1535619446
21542	614	691	1535619506
21543	614	693	1535619566
21544	614	693	1535619626
21545	615	615	1535619716
21546	611	685	1535619776
21547	611	688	1535619836
21548	611	688	1535619896
21549	611	688	1535619956
21550	607	607	1535620045
21551	607	680	1535620105
21552	607	682	1535620165
21553	607	682	1535620225
21554	607	687	1535620285
21555	607	607	1535620375
21556	607	678	1535620435
21557	607	685	1535620495
21558	607	685	1535620555
21559	607	681	1535620615
21560	607	607	1535620704
21561	604	676	1535620764
21562	604	676	1535620824
21563	604	682	1535620884
21564	604	682	1535620944
21565	601	601	1535621033
21566	600	679	1535621093
21567	600	679	1535621153
21568	600	679	1535621213
21569	600	679	1535621273
21570	599	599	1535621363
21571	673	673	1535621423
21572	673	673	1535621483
21573	673	673	1535621543
21574	672	672	1535621603
21575	673	664	1535621752
21576	674	674	1535621812
21577	674	674	1535621872
21578	674	674	1535621932
21579	671	596	1535622022
21580	668	668	1535622142
21581	666.5	679	1535622202
21582	666.5	678	1535622262
21583	666.5	595	1535622351
21584	665	665	1535622411
21585	664.5	671	1535622471
21586	664	664	1535622531
21587	663	676	1535622591
21588	663	591	1535622681
21589	662	662	1535622741
21590	662	662	1535622801
21591	666	666	1535622861
21592	665	665	1535622921
21593	663	595	1535623010
21594	661	661	1535623070
21595	662	662	1535623130
21596	663	663	1535623190
21597	661	661	1535623250
21598	658.5	586	1535623340
21599	656	656	1535623400
21600	659	659	1535623460
21601	659	659	1535623520
21602	659	659	1535623580
21603	659.5	583	1535623669
21604	660	660	1535623729
21605	658	658	1535623789
21606	658	658	1535623849
21607	658	658	1535623909
